id,country_code,address1,address2,address3,address4,locality,administrative_area,postal_code,latitude,longitude
INTL_e1064cbf-d,UN,5701 4th Avenue,,,,BROOKLYN,NY,112200000,,
INTL_f595dd6b-5,UN,1721 86th Street,,,,BROOKLYN,NY,112142817,,
INTL_6fa78d03-b,UN,3431 Rayford Rd. Suite 200-563,,,,SPRING,TX,773863649,,
INTL_2fc78ee0-f,UN,6704 Ferris St,,,,BELLAIRE,TX,77401,,
INTL_8599e33a-6,UN,14 Deerhill Lane,,,,SCARSDALE,NY,105831048,,
INTL_07113765-4,UN,2675 GRAND CONCOURSE,,,,BRONX,NY,104683744,,
INTL_409c8bcb-1,UN,3048 Brighton 1 street,,,,BROOKLYN,NY,11235,,
INTL_4b0790a5-f,UN,2502 East 65th Street,,,,BROOKLYN,NY,112346927,,
INTL_176fce36-2,UN,2949 BRIGHTON 4TH STREET,,,,BROOKLYN,NY,112358511,,
INTL_fecb81b8-6,UN,930 East Tremont,,,,BRONX,NY,104604363,,
INTL_8f12626e-c,UN,274 Madison Ave,,,,NEW YORK,NY,100160701,,
INTL_e8b7ade4-f,UN,144-49 70th Ave,,,,FLUSHING,NY,113671713,,
INTL_fc62ace0-d,UN,97-01 66 Avenue,,,,REGO PARK,NY,11374,,
INTL_09364e21-2,UN,3 HAMASPIK WAY,,,,MONROE,NY,10950,,
INTL_de99dbb2-4,UN,3950 Whiteplains Rd,,,,BRONX,NY,104663026,,
INTL_d629dc92-9,UN,122 FULTON STREET 6TH FLOOR,,,,NEW YORK,NY,10038,,
INTL_9af640cb-e,UN,90-01 A Roosevelt Ave,,,,JACKSON HEIGHTS,NY,11372,,
INTL_f24ece83-3,UN,2995 OCEAN PKWY,,,,BROOKLYN,NY,11235,,
INTL_2ed4c0d7-5,UN,7345 Medical Center Drive,,,,West Hills,CA,913071952,,
INTL_422e9813-0,UN,85-15 Main Street Suite E,,,,Briarwood,NY,11435,,
INTL_360d3ede-3,UN,42-32 Francis Lewis Blvd,,,,BAYSIDE,NY,113612561,,
INTL_ed62b861-d,UN,1150 BRIGHTON BEACH AVENUE,,,,BROOKLYN,NY,11235,,
INTL_889f431b-3,UN,887 Hunts Point Ave,,,,BRONX,NY,104745412,,
INTL_848e2629-b,UN,181 Coleridge street,,,,BROOKLYN,NY,112354130,,
INTL_6cbd354b-4,UN,3060 Crescent st,,,,ASTORIA,NY,111023239,,
INTL_69a23d21-a,UN,1177 Nostrand Ave.,,,,BROOKLYN,NY,112255911,,
INTL_be45e40e-6,UN,3100 Five Forks Trickum Rd SW,,,,Lilburn,GA,300471887,,
INTL_3c6f74cd-0,UN,109-10 QUEENS BLVD,,,,FOREST HILLS,NY,11375,,
INTL_ba00e7f0-7,UN,407 Franklin Avenue,,,,FRANKLIN SQUARE,NY,11010,,
INTL_fd8fab34-4,UN,2116 Avenue P,,,,BROOKLYN,NY,112291507,,
INTL_8a825e1c-7,UN,1700 RT 23,,,,WAYNE,NJ,074707513,,
INTL_4802b46a-9,UN,6301 MILL LANE,,,,BROOKLYN,NY,11234,,
INTL_da90b8b4-f,UN,10820 Hickory Ridge Road,,,,COLUMBIA,MD,21044,,
INTL_b06862a8-c,UN,75 South Broadway,,,,YONKERS,NY,107014004,,
INTL_c99b3895-d,UN,6902 Austin St,,,,FOREST HILLS,NY,113754250,,
INTL_0e9bedd3-8,UN,18370 Burbank Blvd.,,,,TARZANA,CA,91356,,
INTL_75977fca-8,UN,2401 West Chapman Avenue,,,,orange,ca,928682327,,
INTL_e830b127-8,UN,2952 Brighton 3rd Street,,,,BROOKLYN,NY,11235,,
INTL_50907480-b,UN,4302 Alton Road,,,,MIAMI,FL,331402980,,
INTL_3150655b-8,UN,2232 Kimball Street,,,,BROOKLYN,NY,11234,,
INTL_7551c495-4,UN,4010 MAURY PL  SUITE 8B,,,,ALEXANDRIA,VA,22309,,
INTL_4f4ee32a-c,UN,160-20 Willets Point Blvd,,,,WHITESTONE,NY,113573342,,
INTL_7b68707a-0,UN,942 Lake Baldwin Lane,,,,Orlando,FL,328146651,,
INTL_16140f6e-d,UN,147-15 70th Road,,,,Flushing,NY,11367,,
INTL_2d46fb24-9,UN,"431 60th st,",,,,WEST NEW YORK,NJ,070932211,,
INTL_ebff6cd1-6,UN,1005 New York Ave,,,,UNION CITY,NJ,070874127,,
INTL_426d14c7-0,UN,39-40 BROADWAY,,,,FAIR LAWN,NJ,074109999,,
INTL_78bdb5da-1,UN,146 NORMAN AVE,,,,BROOKLYN,NY,11222,,
INTL_c8a8b380-9,UN,108-37 71st Avenue,,,,FOREST HILLS,NY,11375,,
INTL_b26c4507-4,UN,1910 North Orange Ave,,,,ORLANDO,FL,328045559,,
INTL_6f2e3bc4-0,UN,226 Middle Rd,,,,HAZLET,NJ,077301945,,
INTL_f23d84b5-9,UN,480 Market St,,,,SADDLE BROOK,NJ,076630480,,
INTL_c55ac12d-3,UN,3048 Brighton 1st Street,,,,BROOKLYN,NY,11235,,
INTL_a6cafe56-1,UN,600 French Road,,,,NEW HARTFORD,NY,134133246,,
INTL_ad79c50c-c,UN,1165 Northern Blvd.,,,,Manhasset,NY,11030,,
INTL_566fe2e1-c,UN,139-12 73rd Terrace,,,,FLUSHING,NY,113673236,,
INTL_58e13349-4,UN,167 Main St.,,,,METUCHEN,NJ,088402771,,
INTL_75065815-7,UN,2753 CONEY ISLAND AVE,,,,BROOKLYN,NY,11235,,
INTL_5d9b37fc-5,UN,15200 S.W. FREEWAY,,,,SUGAR LAND,TX,774783845,,
INTL_469f411d-f,UN,2148 Ocean Avenue,,,,BROOKLYN,NY,11229,,
INTL_096af80a-d,UN,9425 60th Avenue suite B-4,,,,ELMHURST,NY,113735069,,
INTL_0d35d3d1-2,UN,61 Tyler Drive,,,,RIVERHEAD,NY,119015022,,
INTL_c05fcfe6-8,UN,21 Kingston Rd.,,,,Scarsdale,NY,10583,,
INTL_ceb3319d-9,UN,501 Route 208,,,,MONROE,NY,10950,,
INTL_23c65619-4,UN,PO BOX 581493,,,,Salt Lake CITY,UT,841581493,,
INTL_8f0d6bd0-e,UN,120 W. Raymond Street,,,,TERRY,MS,391704500,,
INTL_b229aa2f-a,UN,108-33 67 Avenue,,,,Forest Hills,NY,11375,,
INTL_dfbc69ab-a,UN,1664 East 14th St.,,,,BROOKLYN,NY,112291162,,
INTL_bffd690c-b,UN,1749 EAST 16 STREET,,,,BROOKLYN,NY,11229,,
INTL_7f3426db-6,UN,287 Northern blvd,,,,GREAT NECK,NY,11021,,
INTL_c50aaf3d-7,UN,1443 Ocean Parkway,,,,BROOKLYN,NY,11230,,
INTL_f78f76fa-1,UN,2281 Victory Blvd,,,,STATEN ISLAND,NY,103146625,,
INTL_e3d2ed44-9,UN,61 Passaic Ave.,,,,Passaic,NJ,070554801,,
INTL_1b2c4aab-5,UN,111 Wadsworth Ave,,,,NEW YORK,NY,100336102,,
INTL_33ca3dc9-f,UN,136 South Broadway,,,,YONKERS,NY,10701,,
INTL_f097d37b-8,UN,9405 60th Ave,,,,ELMHURST,NY,113735069,,
INTL_cd72af7e-3,UN,3111 New Hyde Park Rd,,,,NEW HYDE PARK,NY,110421209,,
INTL_33434ebb-f,UN,4710 Oleander Drive,,,,Myrtle Beach,SC,29577,,
INTL_f0b9a830-3,UN,4 Weber Ave,,,,MALVERNE,NY,11565,,
INTL_a3846f20-7,UN,757 Teaneck Rd.,,,,TEANECK,NJ,07666,,
INTL_dc6c9c7d-d,UN,935 Northern Blvd.,,,,GREAT NECK,NY,110215316,,
INTL_2aa7e930-b,UN,984 North Broadway,,,,YONKERS,NY,107011308,,
INTL_19dd01ae-7,UN,2960 Ocean Ave. 3rd Floor,,,,BROOKLYN,NY,11235,,
INTL_abce9ab6-3,UN,102-55 63rd Road,,,,FOREST HILLS,NY,11375,,
INTL_e7743c83-4,UN,89-09 165th St,,,,JAMAICA,NY,11432,,
INTL_d0020e6b-8,UN,1583 East 66th Street,,,,BROOKLYN,NY,11234,,
INTL_894db36d-d,UN,8405 Bay Parkway,,,,Brooklyn,NY,112143359,,
INTL_9290e55d-e,UN,944 NORTH BROADWAY,,,,YONKERS,NY,10701,,
INTL_e8b7247f-c,UN,185 Express St,,,,PLAINVIEW,NY,118034300,,
INTL_cddbed00-b,UN,4334 B White Plains Road,,,,BRONX,NY,104661420,,
INTL_b3cf6876-2,UN,152 Market St.,,,,PATERSON,NJ,07505,,
INTL_edcf4990-f,UN,1309 Ave. P,,,,BROOKLYN,NY,11229,,
INTL_846930f3-1,UN,102-10 66 RD,,,,FOREST HILLS,NY,113752047,,
INTL_c8a22ca1-7,UN,61-08 Linden street,,,,RIDGEWOOD,NY,113853323,,
INTL_f2087909-e,UN,325 HOSPITAL DRIVE,,,,GLEN BURNIE,MD,210615807,,
INTL_92f82bb6-0,UN,4308 Alton Rd,,,,MIAMI BEACH,FL,33140,,
INTL_6443548b-f,UN,132-49 41 Road Suite 1B,,,,FLUSHING,NY,11355,,
INTL_546259f6-6,UN,11325 Lake Underhill Road,,,,ORLANDO,FL,328255090,,
INTL_961db619-7,UN,4256 Suite 5 Bronx Blvd,,,,BRONX,NY,104662673,,
INTL_83a548a6-d,UN,7100 West 20th Ave.,,,,HIALEAH,FL,330161897,,
INTL_495423cd-9,UN,140 Middle Neck Road,,,,GREAT NECK,NY,110211246,,
INTL_551aeb5f-e,UN,16605  Highland Ave,,,,JAMAICA,NY,114322809,,
INTL_493e9031-2,UN,421 Ocean Parkway,,,,BROOKLYN,NY,112185118,,
INTL_18c151e6-2,UN,184  east 70th street,,,,NEW YORK,NY,100215154,,
INTL_35f84287-6,UN,331 N Maitland Ave,,,,MAITLAND,FL,327514754,,
INTL_a4f966f4-0,UN,1726 Flatbush Avenue,,,,BROOKLYN,NY,11210,,
INTL_617d6441-a,UN,2625 East 14th Suite 201,,,,BROOKLYN,NY,11235,,
INTL_943dc1c1-7,UN,35 S. Washington Ave.,,,,DOBBS FERRY,NY,105221924,,
INTL_68bdfaa6-8,UN,138 Middle Neck Rd,,,,Great Neck,NY,110211246,,
INTL_94878d4e-a,UN,1400 Reynolds Ave Suite 202,,,,Irvine,CA,926145563,,
INTL_781f08a8-a,UN,39 Waterside Close,,,,EASTCHESTER,NY,107095654,,
INTL_9f0d5a53-6,UN,621 AMBOY ST # 1,,,,BROOKLYN,NY,112121234,,
INTL_43694b27-3,UN,4256 Bronx Blvd,,,,BRONX,NY,10466,,
INTL_22b08d67-4,UN,65 Locust Avenue,,,,NEW CANAAN,CT,06840,,
INTL_35052216-9,UN,20 Prospect Ave,,,,HACKENSACK,NJ,076011963,,
INTL_fc812e9e-0,UN,112-47 QUEENS BLVD,,,,FOREST HILLS,NY,11375,,
INTL_aec9932f-b,UN,14362 Brookhurst Street,,,,Garden Grove,CA,92843,,
INTL_f506183d-8,UN,254 Lueilwitz Lodge,,,,Larsonport,CA,40378-1800,,
INTL_6207706d-b,UN,"Steadfast Home Primary Care, PLLC, 2245 Stantonsburg Rd",,,,Greenville,NC,27834,,
INTL_1d9c8a0a-0,UN,"Pinnacle Family Health Care, 2781 Washington Drive",,,,Norman,OK,73069,,
INTL_dc31855d-1,UN,"TONEL LEIBU, M.D., 16 ARCADIAN WAY",,,,PARAMUS,NJ,076521291,,
INTL_2dcdf5d0-8,UN,"The Mosaic Group, 5250 Mesa Del Oso",,,,Farmington,NM,87402,,
INTL_57ba45f5-b,UN,"Baca Family Practice PLLC, 722 S Nebraska Ave",,,,San Juan,TX,78589,,
INTL_8c8e1d6b-6,UN,"AB Concierge Medicine, 488 NE 18th St",,,,Miami,FL,33132,,
INTL_65e0037b-1,UN,"Manifest Psychiatry PLLC, 2275 SWALLOW HILL RD Ste 1000",,,,Pittsburgh,PA,15220,,
INTL_9f54aae9-4,UN,"Monize Medical Group, Inc, 1216 SE 1st Ave",,,,Fort Lauderdale,FL,33316,,
INTL_dc735947-b,UN,"Veritas Behavioral Health, 15 S Oregon Avenue",,,,TACOMA,WA,98409,,
INTL_da40e12f-b,UN,"Depression Healing Clinic, 1200 N WEST AVE",,,,JACKSON,MI,49202,,
INTL_bce5c8a5-e,UN,"AQH Health, 620 24th Ave SW",,,,Norman,OK,730693913,,
INTL_fa396b59-3,UN,"Executive Medicine of Texas, 2106 E State Highway 114",,,,Southlake,TX,76092,,
INTL_08f722ff-f,UN,"Silver Sage Center for Family Medicine, 10467 Double R Blvd",,,,Reno,NV,89521,,
INTL_e941377d-1,UN,"Steven W Dang MD LLC, 2525 S King St",,,,Honolulu,HI,96826,,
INTL_b68c9acc-d,UN,"Innate Medicine, 180 Harbor Drive, Suite 230",,,,Sausalito,CA,94965,,
INTL_d90e14ac-0,UN,"Chris Montanaro, DO, 411 Coyote St",,,,Nevada City,CA,95959,,
INTL_a7f6dd66-d,UN,"Streller Family Wellness, APRN-CNP, PLLC, 543 E Highway 152",,,,Mustang,OK,73064,,
INTL_5523f90f-b,UN,"PatientsFirst Family Practice, 5505 Edmondson Pike",,,,Nashville,TN,37211,,
INTL_92e8099c-b,UN,"Smith Family Medicine, 165 South 6th st",,,,Raymondville,TX,78580,,
INTL_2d4c8899-4,UN,"Legacy Health, 1103 W Burnsville Parkway Ste 110",,,,Burnsville,MN,55337,,
INTL_2576e863-b,UN,"Chin Se Kim, M.D., Inc., 1736 W Medical Center Dr",,,,Anaheim,CA,92801,,
INTL_8c4d22aa-3,UN,"Gregg A. Shimomura, MD, 99-128 Aiea Heights Drive",,,,Aiea,HI,96701-3938,,
INTL_536784fd-6,UN,"Direct Doctor Care, 509 S Middleton Road",,,,Middleton,ID,83644,,
INTL_ef892646-3,UN,"Cortex Group LLC, 265 Post Road West",,,,Westport,CT,06880,,
INTL_3f634ec6-0,UN,"Stahl Primary Care, 101 Pilgrim Village Dr",,,,Cumming,GA,30040,,
INTL_39430e91-5,UN,"First Select MD, 1000 Peachtree Industrial Blvd",,,,Suwanee,GA,30024,,
INTL_9474e8b5-b,UN,"Alabama Functional Medicine, 7040 Sydney Curve",,,,Montgomery,AL,361173547,,
INTL_7ebe7d8c-6,UN,"Dr. Tro's Medical Weight Loss&Direct Primary Care, 84 Route 303",,,,Tappan,NY,10983,,
INTL_9e5ab85a-9,UN,"Olakino Health & Wellness LLC, 75-5699 Kopiko St",,,,Kailua Kona,HI,96740,,
INTL_f3d73920-d,UN,"Upfront Health, 204 N Main Street",,,,Seiling,OK,73663,,
INTL_c97f48d3-f,UN,"Relacs Health, PLLC, 24 Frank Lloyd Wright Dr",,,,Ann Arbor,MI,48105,,
INTL_0aef545c-2,UN,"Alcan Medical Group LLC, 751 Old Richardson Hwy",,,,Fairbanks,AK,99701,,
INTL_b31a075e-d,UN,"Castillo Primary Care, 1401 Anita Street",,,,Pueblo,CO,81001,,
INTL_406f128b-0,UN,"MDPC, 101 Hakes St",,,,Coal Township,PA,178663829,,
INTL_b24f7b41-9,UN,"Center for Women's Health Care, 5333 Hollister Ave",,,,Santa Barbara,CA,93111,,
INTL_2f3ee67a-c,UN,"Summon Health, 5119 Coral Street",,,,Pittsburgh,PA,15224,,
INTL_89b14bb8-3,UN,"Vantage Physicians, 1603 Cooper Point Road NW",,,,Olympia,WA,98502,,
INTL_72d9762c-0,UN,"Elite Wellness & Weight Loss, 777 Cleveland Ave SW",,,,Atlanta,GA,30315,,
INTL_f72d1eb6-2,UN,"Your Personal MD, 181 Town Center Blvd",,,,Jarrell,TX,76537,,
INTL_fad17a2e-f,UN,"Roger C. On, MD, 4835 Van Nuys Blvd.",,,,Sherman Oaks,CA,91403,,
INTL_2f7f6c62-9,UN,"AbendHealth, 544 Mount Hope Road",,,,Rockaway,NJ,07866,,
INTL_0b2be88f-f,UN,"Prime Direct Health, LLC, 690 E Warner Rd",,,,Gilbert,AZ,85296,,
INTL_bf3397d1-6,UN,"Reid Hoshide MD, 405 N. Kuakini Street",,,,Honolulu,HI,96817,,
INTL_6549d42b-e,UN,"Plains Medical Clinic LLC, 3290 20th St S",,,,Fargo,ND,58104,,
INTL_bc751720-a,UN,"Ventricle Health, LLC, 1150 Revolution Mill Drive",,,,Greensboro,NC,27405,,
INTL_a947312c-c,UN,"Homegrown Pediatrics, 341 East Hildebrand",,,,San Antonio,TX,78212,,
INTL_e6d4e6b0-d,UN,"Daniel Fields MD PA, 8353 SW 124th Street",,,,Miami,FL,33156,,
INTL_f374b6a1-5,UN,"Jeremy Creekmore, NP, 98-1247 Kaahumanu St.",,,,Aiea,HI,96701,,
INTL_b0f344a8-c,UN,"Author Health Professionals, PC, 360 NW 27th St",,,,Miami,FL,33127-4158,,
INTL_cb19d55d-0,UN,"Los Gatos Doctors, 360 Dardanelli Lane",,,,Los Gatos,CA,95032,,
INTL_270bfaf1-1,UN,"4 Elements Direct Primary Care, 1199 Sullivan Ave",,,,South Windsor,CT,06074,,
INTL_4f080fa3-e,UN,"Kauhale Health, 445 N King Street",,,,Honolulu,HI,96817,,
INTL_ac3ad42e-d,UN,"Health Elements LLC, 1042 E Fort Union Blvd",,,,Midvale,UT,84047,,
INTL_1684fe6d-5,UN,"ID Team, PA, 1258 W Bay Dr",,,,Largo,FL,33770,,
INTL_9877a16d-f,UN,"Clarisse Toledo-Santos, 1329 Lusitana St.",,,,Honolulu,HI,96813,,
INTL_9a1f15ea-e,UN,"Val Sheffield, M.D., 2619 Madison Street",,,,Marianna,FL,324461917,,
INTL_72b3a495-a,UN,"KinFolk Family Health NP, PLLC, 292 Bloomfield Ave.",,,,Montclair,NJ,07042,,
INTL_a89e55db-7,UN,"Optimal Health and Wellness, LLC, 13334 Pawnee Lane",,,,Leawood,KS,66209-3345,,
INTL_8ec7c4d2-6,UN,"Karolina Baker MD PLLC, 1219 S East Ave",,,,Sarasota,FL,34239,,
INTL_13926d2b-1,UN,"Pacific ENT Associates, Inc, 929 Clay Street",,,,San Francisco,CA,941081500,,
INTL_876a87aa-3,UN,"Anne Berens MD PC, 120B Santa Margarita Ave",,,,Menlo Park,CA,94025,,
INTL_45270ca0-5,UN,"Nice Healthcare, 2786 Fairview Ave",,,,Roseville,MN,55113,,
INTL_a1cb0014-d,UN,"Endocrine & Diabetes Plus, 5420 Dashwood Dr.",,,,HOUSTON,TX,77081,,
INTL_1102be34-b,UN,"Forward Family Medicine, 295 Old Eagle School Road",,,,Wayne,PA,19087,,
INTL_c81380e6-3,UN,"Inspire Health and Wellness LLC, 7105 Swinnea Road",,,,Southaven,MS,38671,,
INTL_f3e9559c-a,UN,"Pure Cardiology, PLLC, 7825 Ballantyne Commons Pkwy",,,,Charlotte,NC,28277,,
INTL_3cc5d7b1-1,UN,"Jaimela J. Dulaney, MD, PA, 2495 Caring Way",,,,Port Charlotte,FL,339525380,,
INTL_f1f6e30b-4,UN,"Avita MD, 827 Altos Oaks Dr",,,,Los Altos,CA,94024,,
INTL_0f2de861-f,UN,"The Getaway Medical Wellness Clinic, 101 Johnson Ranch Lane",,,,Bowie,TX,76230,,
INTL_1fe2f7bb-8,UN,"The James Clinic, 16111 Manchester Rd.",,,,Ellisville,MO,63011,,
INTL_d1819080-d,UN,"Banner Peak Health, 1535 Treat Blvd.",,,,Walnut Creek,CA,94598,,
INTL_5022d71f-8,UN,"AmarilloMD, PLLC, 6141 West Amarillo Blvd",,,,Amarillo,TX,79106,,
INTL_d6caeb29-5,UN,"Esther Chen, MD, PC, 812 Pollard Rd",,,,Los Gatos,CA,95032,,
INTL_caec7b60-f,UN,"Foxhall Internists P.C. - Dr. Andrew N. Umhau, 3301 New Mexico A",,,,Washington,DC,200163622,,
INTL_0f00f0f0-7,UN,"Restoration Direct Primary Care, 306 McClanahan Street SW",,,,Roanoke,VA,24014,,
INTL_3d52722d-f,UN,"Olive Health Direct Primary Care, 2240 Executive Drive STE 102",,,,Lexington,KY,40505,,
INTL_ea4bdcfa-f,UN,"Missy Frazelle, 7610 E McDonald Dr Suite C",,,,Scottsdale,AZ,85250,,
INTL_606b1217-f,UN,"JUANITA PERKINS, FNP-BC, 3209 Guess Road",,,,Durham,NC,27705,,
INTL_9064fea2-2,UN,"Solstice Naturopathic Medicine, PC, 185 N. Redwood Drive",,,,San Rafael,CA,94903,,
INTL_dd434890-f,UN,"Well & Company, 1103 Broadway Street",,,,Alexandria,MN,56308,,
INTL_9239cf71-9,UN,"LifeMed Clinic, 127 Jordan Dr",,,,Chattanooga,TN,37421,,
INTL_531b7968-4,UN,"Michael A Berry, M.D., PLLC, 425 Hospital Dr.",,,,Columbus,MS,39705,,
INTL_417a1d81-e,UN,"Chunn Family Medicine DPC, 6860 TYLERSVILLE RD",,,,Mason,OH,450401236,,
INTL_b4995a45-e,UN,"Pacific Naturopathic Medical Center, 1353 Shell Beach Road",,,,Pismo Beach,CA,93449,,
INTL_7c1447ba-1,UN,"Rachel Artus, LLC, 26 Park Vale Ave, Unit 7",,,,Allston,MA,02134,,
INTL_6635b186-3,UN,"Foundations Direct Care, 525 NW 11th St",,,,Oklahoma City,OK,73103,,
INTL_1e5bf356-c,UN,"IHAWS, 4146",,,,Forest Park,GA,30297,,
INTL_c72b1aaa-a,UN,"Ken C. Arakawa M.D. Inc., 1329 Lusitana St",,,,Honolulu,HI,968132429,,
INTL_ef28c5c4-3,UN,"Andrew B. Newman, M.D., APC, 3351 El Camino Real",,,,Atherton,CA,94027,,
INTL_10a5c9c3-3,UN,"Logos Health, 1040 X Ray Drive",,,,Gastonia,NC,28054,,
INTL_22b833e9-f,UN,"Shellybarmd, 10309 Santa Monica Blvd",,,,Los Angeles,CA,90025,,
INTL_a03b3745-6,UN,"Institute for Integral Health, LLC, 1340 W Midland Ave",,,,Woodland Park,CO,80863,,
INTL_38e9afeb-a,UN,"Dr Paulus LLC, 1401 Airport Parkway, Suite 100",,,,Cheyenne,WY,82001,,
INTL_4a9ae38b-5,UN,"CHA Sunset Health Services, 1800 31st Ave",,,,San Francisco,CA,94122,,
INTL_40273d3f-e,UN,"RyCo Wellness, 3295 N Drinkwater Blvd",,,,Scottsdale,AZ,85251,,
INTL_089b0cde-9,UN,"Dr. Marcella Madera, 700 East Southlake Blvd",,,,Southlake,TX,76092,,
INTL_483192c5-6,UN,"Primary Care of Westport, 333 Post Rd W",,,,Westport,CT,068804701,,
INTL_ebc0b5c0-9,UN,"Amari Medicine, P.C., 25 Saint Johnsville Trail",,,,ROCHESTER,NY,14618,,
INTL_20af386c-b,UN,"Edward YC Chan, MD, 728 Pacific Avenue",,,,San Francisco,CA,941334449,,
INTL_b4697b1a-7,UN,"Nuesana Health & Wellness, 27180 Bay Landing Dr",,,,Bonita Springs,FL,34135,,
INTL_289246d4-0,UN,"Health Plus Clinics LLC, 4502 Avenue O Ste 4",,,,Fort Madison,IA,52627,,
INTL_3e8109e0-3,UN,"LV8 Health, 1037 Woodfield Road",,,,Schaumburg,IL,60173,,
INTL_85226eed-c,UN,"Doc Medical, 1 1st Street",,,,Los Altos,CA,94022,,
INTL_d84c6475-c,UN,"Qwibil Clinic, 3700 Pacific Hwy E Suite 411",,,,Fife,WA,98424,,
INTL_0e71fe4d-3,UN,"SF Neurology And Sleep Center, Inc, 950 Stockton St",,,,San Francisco,CA,94108,,
INTL_9af29e65-8,UN,"Recovery Delivered, 3066 Griffin Road",,,,Churchville,NY,14428,,
INTL_c8249bb4-2,UN,"CAIPA Demo Account, 202 Canal Street",,,,New York,NY,10013,,
INTL_2e5a7b0d-b,UN,"Nurturing Pediatrics, PLLC, 1415 NC 54",,,,Durham,NC,27707,,
INTL_ac1f9d46-1,UN,"Maryland Bariatrics/Advanced Weight Loss Surgery, 9420 Key West ",,,,Rockville,MD,20850,,
INTL_d6b7158f-d,UN,"Steven L Smith, MD, 6108 Oakbend Trail",,,,Fort Worth,TX,76132,,
INTL_b9e38c77-e,UN,"Joe K. Wong, M.D., 26991 Via La Mirada",,,,San Juan Capistrano,CA,92675,,
INTL_927a8c87-4,UN,"Redlands Review, 350 Terracina Blvd",,,,Redlands,CA,92373,,
INTL_95d489dc-2,UN,"Premier Weight Loss of Indiana, 8902 N Meridian Street",,,,Indianapolis,IN,46260,,
INTL_a1a1591e-6,UN,"Hill Clinic, 4425 Hill Ave",,,,TOLEDO,OH,43615,,
INTL_f67b0aca-7,UN,"Jocelyn Kreiss, MD, 11209 Brockway Road",,,,Truckee,CA,96161,,
INTL_c8213713-8,UN,"Catalyst Primary Care, 423 Main Street",,,,Fort Morgan,CO,80701,,
INTL_bdbc62cc-e,UN,"Paul Erickson, MD - Santa Barbara Cottage Hospital, 400 West Pue",,,,Santa Barbara,CA,93105,,
INTL_1ac294c0-9,UN,"Patrick Wong MD And Ervin Wong MD, 728 Pacific Avenue",,,,San Francisco,CA,941334449,,
INTL_ddefdd98-e,UN,"Thurow Primary Preventive Healthcare, 216 Green Bay Rd",,,,Thiensville,WI,530921956,,
INTL_f22a39d2-6,UN,"Patarapha Wongsaroj, M.D. PC, Los Angeles",,,,Los Angeles,CA,90048,,
INTL_560c114b-6,UN,"Lubinski Family Medicine, 629 East 8th Street",,,,Port Angeles,WA,98362,,
INTL_244293da-f,UN,"Bluegrass Gynecology and Wellness, 3217 Summit Square Place",,,,Lexington,KY,40509,,
INTL_2993bfa8-7,UN,"Henderson Pulmonology, 3007 W. Horizon Ridge Pkw",,,,Henderson,NV,89052,,
INTL_06c0dbc4-b,UN,"The Miletic Center, 36800 Woodward Avenue",,,,BIRMINGHAM,MI,48304,,
INTL_57da9619-8,UN,"Cottonwood Obstetrics Gynecology, 291 W 5400 S",,,,Murray,UT,84107,,
INTL_221628e7-1,UN,"RNS MD, 127 W Fairbanks",,,,Winter Park,FL,32789,,
INTL_43a97898-8,UN,"MedVantage Primary Care, 8198 S Jog Road",,,,Boynton Beach,FL,33472,,
INTL_367bfd45-a,UN,"Samonte Medical Clinic, 1757 Army dr",,,,Harmon,GU,96913,,
INTL_b1909b4d-6,UN,"Interstitium Health, 11630 SE 40th Ave.",,,,Milwaukie,OR,97222,,
INTL_22326335-f,UN,"Foxhall Internists - Assil Saleh, M.D., 3301 New Mexico Ave.N.W.",,,,Washington,DC,20016,,
INTL_bc3ba98e-2,UN,"Integrate Internal Medicine, 380 Washington Ave.",,,,Ketchum,ID,83340,,
INTL_ebca28d2-2,UN,"U-First Health and Wellness, 3500 Old Washington Road",,,,Waldorf,MD,20602,,
INTL_89937a24-8,UN,"Charlotta La Via, MD, 2001 Santa Monica Blvd",,,,Santa Monica,CA,904042102,,
INTL_568063a6-8,UN,"Heron Medical, 275 East South Temple",,,,Salt Lake City,UT,84111,,
INTL_bc854949-9,UN,"Mark A Ramiro, MD PA, 1400 CLAUD RD",,,,WHITE HALL,AR,716028622,,
INTL_9bcbc9e4-6,UN,"Longleaf Medical, 375 SE Broad St",,,,Southern Pines,NC,28387,,
INTL_516a6b40-f,UN,"Ogiso SkyCare / Ogiso Health, 222 2nd Ave S",,,,Nashville,TN,37201,,
INTL_b0d847f8-5,UN,"Early Medical (Attia Medical PA), 15511 Hwy 71 W",,,,Bee Cave,TX,78738,,
INTL_2aae7287-6,UN,"Splendidly Made LLC, 230 N. Main Street",,,,Bushnell,FL,33513,,
INTL_ec543eab-0,UN,"Eden Pediatrics, PLLC, 815 N Graham St",,,,Memphis,TN,38122,,
INTL_06cbe490-a,UN,"Broadnax Primary Care, 3201 Cross Timbers",,,,Flower Mound,TX,75028,,
INTL_0becdfc3-0,UN,"David E. Goodman, MD, MSE, 300 Professional Center Drive",,,,Novato,CA,94947,,
INTL_9918187c-e,UN,"Integrative Family Medicine, 220 Summit Blvd",,,,Broomfield,CO,80021,,
INTL_88bc1aa4-2,UN,"Hollywood Primary Care, 2301 N Univ Dr",,,,Pembroke Pines,FL,33024,,
INTL_339e65cd-c,UN,"Premium Family Care, 2031 Mc Daniel St",,,,North Las Vegas,NV,89030-6309,,
